ticker,dollar_adv_hist,price_warmup_med,volume_warmup_avg,adv_window,adv_asof
CBRL,77316789.73274231,84.26499938964844,943320.0,30.0,2020-04-13
CBSH,39454163.074970245,41.64049911499024,1048975.8333333333,30.0,2020-04-13
CBT,13495253.1580925,27.90000057220459,509566.6666666667,30.0,2020-04-13
CBU,20504734.94720459,58.829999923706055,378670.0,30.0,2020-04-13
CBZ,8969499.872207642,21.144999504089355,427523.3333333333,30.0,2020-04-13
CC,41310783.86359215,9.93499994277954,4251220.0,30.0,2020-04-13
CCBG,1097090.488433838,19.315000534057617,58220.0,30.0,2020-04-13
CCEC,1100772.018957138,7.065000057220459,172686.66666666666,30.0,2020-04-13
CCEP,90211934.11188126,38.5,2951866.6666666665,30.0,2020-04-13
CCI,490938467.4911499,146.70499420166016,3430226.6666666665,30.0,2020-04-13
CCJ,27837905.307483677,7.40499997138977,4289200.0,30.0,2020-04-13
CCK,112715442.45414734,57.64000129699707,1957080.0,30.0,2020-04-13
CCL,906312588.8830184,13.425000190734863,81150063.33333333,30.0,2020-04-13
CCLD,1034378.9853572844,5.224999904632568,235900.0,30.0,2020-04-13
CCNE,1072047.99823761,18.34999942779541,62393.333333333336,30.0,2020-04-13
CCOI,42712037.8868103,82.29500198364258,593220.0,30.0,2020-04-13
CCRN,2400095.9783792496,7.720000028610229,372510.0,30.0,2020-04-13
CCS,12243716.243553162,15.980000019073486,663390.0,30.0,2020-04-13
CCU,5341510.475587845,13.799999713897703,421520.0,30.0,2020-04-13
CDLX,50980200.44956207,42.209999084472656,1364320.0,30.0,2020-04-13
CDNA,16210708.35647583,21.26000022888184,872786.6666666666,30.0,2020-04-13
CDNS,173607228.9489746,64.33000183105469,2912680.0,30.0,2020-04-13
CDW,170425771.29592896,96.375,1780530.0,30.0,2020-04-13
CDXS,4208204.364585876,10.474999904632568,440633.3333333333,30.0,2020-04-13
CDZI,1707606.4732551577,10.269999980926514,173816.66666666666,30.0,2020-04-13
CE,96586508.78181458,73.74499893188477,1321386.6666666667,30.0,2020-04-13
CENT,3035708.248479843,21.50743865966797,160301.76666666666,30.0,2020-04-13
CENTA,11419481.081962584,20.76000022888184,589500.0,30.0,2020-04-13
CET,2000202.5208473208,26.710000038146973,74896.66666666667,30.0,2020-04-13
CEVA,4109091.078853607,25.32999992370605,164810.0,30.0,2020-04-13
CF,110092002.34031676,27.350000381469727,4002830.0,30.0,2020-04-13
CFFN,8537978.205919266,11.605000019073486,741160.0,30.0,2020-04-13
CFG,152007073.52733612,19.804999351501465,8504730.0,30.0,2020-04-13
CFR,46916922.25608826,57.13999938964844,957493.3333333334,30.0,2020-04-13
CG,66775879.35638428,22.395000457763672,3115110.0,30.0,2020-04-13
CGBD,5819135.937166214,6.180000066757202,802376.6666666666,30.0,2020-04-13
CGC,78685448.4539032,140.8000030517578,614452.6666666666,30.0,2020-04-13
CGEN,7161336.215186119,7.955000162124634,1144510.0,30.0,2020-04-13
CGNX,61289931.63661957,44.06499862670898,1504786.6666666667,30.0,2020-04-13
CHCO,5678629.998779297,64.90499877929688,93833.33333333331,30.0,2020-04-13
CHCT,8077796.602725983,33.65999984741211,235013.3333333333,30.0,2020-04-13
CHD,151590436.66610718,67.33000183105469,2427496.6666666665,30.0,2020-04-13
CHDN,59300760.2935791,46.8174991607666,1298080.0,30.0,2020-04-13
CHE,57867560.4888916,417.4100036621094,153563.33333333334,30.0,2020-04-13
CHEF,13787978.366279602,11.255000114440918,1733920.0,30.0,2020-04-13
CHGG,76223789.65930939,36.17999839782715,2280733.333333333,30.0,2020-04-13
CHH,53020473.20480347,67.34000015258789,759310.0,30.0,2020-04-13
CHKP,171444802.835083,98.45499801635742,1924120.0,30.0,2020-04-13
CHMI,3211507.504057884,6.919999837875366,490986.6666666667,30.0,2020-04-13
CHRS,20992960.30845642,16.035000324249268,1325840.0,30.0,2020-04-13
CHRW,160204064.1658783,65.54000091552734,2522553.333333333,30.0,2020-04-13
CHSCN,1028504.0307044984,24.40499973297119,44133.333333333336,30.0,2020-04-13
CHT,5935820.190429688,35.8700008392334,198850.0,30.0,2020-04-13
CHTR,1022158351.197815,450.7149963378906,2450770.0,30.0,2020-04-13
CHWY,105809721.30794524,32.02999973297119,4049590.0,30.0,2020-04-13
CI,639901349.0219116,175.3300018310547,3726990.0,30.0,2020-04-13
CIEN,95914479.93240356,39.89000129699707,2563633.333333333,30.0,2020-04-13
CIGI,6929952.335357666,51.834999084472656,141596.66666666666,30.0,2020-04-13
CIM,65569262.69115639,30.51000022888184,2537925.533333333,30.0,2020-04-13
CINF,102865541.56951904,80.81999969482422,1226543.3333333333,30.0,2020-04-13
CIVB,1062113.4974002838,14.125,76060.0,30.0,2020-04-13
CL,510094598.6667633,68.53499984741211,7184656.666666667,30.0,2020-04-13
CLAR,1699099.607781887,9.595808029174805,181876.36666666667,30.0,2020-04-13
CLB,22502929.499721527,10.290000438690186,2391163.333333333,30.0,2020-04-13
CLBK,4724915.41891098,14.269999980926514,336256.6666666667,30.0,2020-04-13
CLH,31929070.33958435,50.80999946594238,791923.3333333334,30.0,2020-04-13
CLVT,35820624.05319214,20.59999942779541,1949896.6666666667,30.0,2020-04-13
CLW,4953362.5,20.98499965667725,260576.66666666663,30.0,2020-04-13
CLX,495232208.0612183,174.6750030517578,3319880.0,30.0,2020-04-13
CM,61651700.26264191,28.957500457763672,2172500.0,30.0,2020-04-13
CMBT,27551354.171180725,9.525000095367432,3232053.333333333,30.0,2020-04-13
CMC,27937441.38031006,15.0649995803833,2017433.3333333333,30.0,2020-04-13
CMCO,3466093.960952759,25.13000011444092,145920.0,30.0,2020-04-13
CMCSA,1321338676.3496304,34.19400215148926,39398487.766666666,30.0,2020-04-13
CME,581703280.1956177,174.41500091552734,3186006.6666666665,30.0,2020-04-13
CMG,640621366.4364815,13.038800239562988,51068333.333333336,30.0,2020-04-13
CMI,239173593.196106,136.06000518798828,1793746.6666666667,30.0,2020-04-13
CMP,19215672.16758728,41.375,451936.6666666667,30.0,2020-04-13
CMPR,32334928.539276123,63.93499946594238,483320.0,30.0,2020-04-13
CMS,206255661.65504456,59.76499938964844,3561300.0,30.0,2020-04-13
CMTL,6195905.996227264,15.859999656677246,408986.6666666667,30.0,2020-04-13
CNA,12958782.67736435,32.1850004196167,400573.3333333333,30.0,2020-04-13
CNC,398330891.1026001,57.420000076293945,7161180.0,30.0,2020-04-13
CNH,14449675.129096746,5.487380504608154,3191749.7666666666,30.0,2020-04-13
CNI,114622801.2916565,76.95000076293945,1460506.6666666667,30.0,2020-04-13
CNK,76352856.76107407,11.605000019073486,6389196.666666667,30.0,2020-04-13
CNMD,33091040.209007263,58.845001220703125,565990.0,30.0,2020-04-13
CNNE,18694138.626480103,31.645000457763672,686803.3333333334,30.0,2020-04-13
CNO,25889895.942878723,12.664999961853027,2093090.0,30.0,2020-04-13
CNOB,3201070.402431488,13.459999561309814,247160.0,30.0,2020-04-13
CNP,165085474.19486046,15.510000228881836,10644980.0,30.0,2020-04-13
CNQ,103584017.61995672,6.562193870544434,18042301.966666665,30.0,2020-04-13
CNR,3723680.044555664,5.1650002002716064,832576.6666666666,30.0,2020-04-13
CNS,10918668.263244629,45.079999923706055,239966.66666666663,30.0,2020-04-13
CNX,45005745.98650932,5.704999923706055,7376633.333333333,30.0,2020-04-13
CNXN,4209784.624671936,38.255001068115234,117516.66666666669,30.0,2020-04-13
COCP,2279945.734770775,9.179999828338625,402443.26666666666,30.0,2020-04-13
COF,335136725.52337646,55.375,6027656.666666667,30.0,2020-04-13
COHR,54132047.08156586,27.20499992370605,2071173.3333333333,30.0,2020-04-13
COHU,4754219.964551926,13.49500036239624,357233.3333333333,30.0,2020-04-13
COKE,16851826.051712036,20.733500480651852,855200.0,30.0,2020-04-13
COLB,16706970.594215391,26.72499942779541,648060.0,30.0,2020-04-13
COLD,86067485.5009079,32.09999942779541,2806500.0,30.0,2020-04-13
COLL,9666217.72055626,16.975000381469727,597960.0,30.0,2020-04-13
COLM,30793980.253219604,69.78499984741211,510423.3333333333,30.0,2020-04-13
COO,119369295.55511476,70.7349967956543,1726626.6666666667,30.0,2020-04-13
COP,443097131.6550255,32.32500076293945,14610656.666666666,30.0,2020-04-13
COR,182326929.2671204,85.84000015258789,2443000.0,30.0,2020-04-13
CORT,13581551.919078829,11.329999923706056,1390073.3333333333,30.0,2020-04-13
COST,1590401018.3502195,299.81500244140625,5275050.0,30.0,2020-04-13
COTY,50898538.87176514,5.835000038146973,8569133.333333334,30.0,2020-04-13
CP,117718854.15649414,43.43199920654297,3192316.6666666665,30.0,2020-04-13
CPA,39324499.76654053,44.9950008392334,807670.0,30.0,2020-04-13
CPAY,330555273.0102539,212.34500122070312,1626220.0,30.0,2020-04-13
CPB,178506175.75569153,47.71500015258789,4314856.666666667,30.0,2020-04-13
CPF,4332742.44852066,15.865000247955322,275200.0,30.0,2020-04-13
CPK,7034417.897415161,86.72500228881836,86426.66666666667,30.0,2020-04-13
CPRI,79219935.58559418,12.84000015258789,6171940.0,30.0,2020-04-13
CPRT,201255923.55804443,17.62125015258789,11487706.666666666,30.0,2020-04-13
CPS,4905626.656198502,11.46500015258789,397846.6666666667,30.0,2020-04-13
CPT,105923902.23083496,84.2599983215332,1297140.0,30.0,2020-04-13
CRAI,1894712.503528595,33.08500099182129,59736.66666666666,30.0,2020-04-13
CRBP,4611875.854431152,144.75,34758.9,30.0,2020-04-13
CRH,42165541.58029556,26.824999809265137,1813740.0,30.0,2020-04-13
CRI,63618886.36054993,73.35499954223633,824350.0,30.0,2020-04-13
CRK,2112043.0002450943,5.075000047683716,432443.3333333333,30.0,2020-04-13
CRL,69911415.75698853,129.45999908447266,600653.3333333334,30.0,2020-04-13
CRM,1458385232.978058,147.66500091552734,9669066.666666666,30.0,2020-04-13
CRMT,6852614.862251282,59.11499977111816,124416.66666666669,30.0,2020-04-13
CRNC,11182862.967681885,18.13499927520752,781360.0,30.0,2020-04-13
CRON,35932260.0028038,5.650000095367432,6342160.0,30.0,2020-04-13
CROX,33057621.02003097,18.295000076293945,2017746.6666666667,30.0,2020-04-13
CRS,14350126.082611084,21.210000038146973,634176.6666666666,30.0,2020-04-13
CRSP,39091130.626297,42.28999900817871,953276.6666666666,30.0,2020-04-13
CRUS,54187425.35400391,62.73999977111816,910796.6666666666,30.0,2020-04-13
CRVL,4211063.933944702,19.104999542236328,208560.0,30.0,2020-04-13
CRWD,248310644.88315585,55.84999847412109,5487790.0,30.0,2020-04-13
CSCO,1483091541.261673,39.185001373291016,39998880.0,30.0,2020-04-13
CSGP,202565192.13676453,59.21750068664551,3506800.0,30.0,2020-04-13
CSGS,14813528.898239136,41.670000076293945,393956.6666666667,30.0,2020-04-13
CSIQ,14588825.267982485,16.230000495910645,1008483.3333333334,30.0,2020-04-13
CSL,78357791.03851318,123.79499816894533,607300.0,30.0,2020-04-13
CSR,8336583.059692383,60.81500053405762,164120.0,30.0,2020-04-13
CSTE,1343992.500591278,9.894999980926514,204600.0,30.0,2020-04-13
CSTL,4064619.0061569214,28.405000686645508,192840.0,30.0,2020-04-13
CSTM,17356869.621372223,6.059999942779541,2639103.333333333,30.0,2020-04-13
CSV,3398424.868965149,15.670000076293944,226646.66666666663,30.0,2020-04-13
CSW,6481600.0,65.20999908447266,107063.33333333331,30.0,2020-04-13
CSWC,3878307.4383735657,11.71500015258789,291110.0,30.0,2020-04-13
CSX,385157267.0694351,19.32666683197021,21662210.0,30.0,2020-04-13
CTAS,244326744.43359372,48.12375068664551,5173186.666666667,30.0,2020-04-13
CTBI,2052060.0178718567,32.334999084472656,65206.66666666666,30.0,2020-04-13
CTMX,3168267.503023148,6.615000009536743,525193.3333333334,30.0,2020-04-13
CTO,1797805.4064559937,11.670737743377686,155857.7,30.0,2020-04-13
CTRA,162273086.09972,16.880000114440918,13475776.666666666,30.0,2020-04-13
CTRE,18455671.09951973,15.460000038146973,1283313.3333333333,30.0,2020-04-13
CTRN,1290804.464149475,10.130000114440918,158110.0,30.0,2020-04-13
CTS,3861679.902648926,22.480000495910645,184940.0,30.0,2020-04-13
CTSH,279708375.29907227,48.71500015258789,5613190.0,30.0,2020-04-13
CTSO,3963471.1369276047,5.829999923706055,1166346.6666666667,30.0,2020-04-13
CTVA,149870009.4693184,23.795000076293945,6384670.0,30.0,2020-04-13
CUBE,64120781.35051727,26.625,2505520.0,30.0,2020-04-13
CUBI,3746233.528470993,11.244999885559082,351733.3333333333,30.0,2020-04-13
CUE,3445447.89018631,14.09499979019165,261150.0,30.0,2020-04-13
CUK,37777030.41353226,11.975000381469728,2845610.0,30.0,2020-04-13
CUZ,39126244.93846893,29.050000190734863,1417350.0,30.0,2020-04-13
CVBF,22455132.052469254,19.13500022888184,1403796.6666666667,30.0,2020-04-13
CVCO,11295668.03741455,141.43499755859375,77360.0,30.0,2020-04-13
CVGW,16325711.07006073,56.60000038146973,363923.3333333333,30.0,2020-04-13
CVI,24507024.94316101,18.21500015258789,1442646.6666666667,30.0,2020-04-13
CVLG,2121525.0,5.085000038146973,454260.0,30.0,2020-04-13
CVLT,36163769.46029663,38.290000915527344,1033523.3333333334,30.0,2020-04-13
CVM,8384495.485397339,349.5,28209.7,30.0,2020-04-13
CVNA,232882939.01405331,53.96000099182129,4731853.333333333,30.0,2020-04-13
CVS,844396490.8548355,58.46999931335449,14078563.333333334,30.0,2020-04-13
CVSA,14438065.822601318,26.024999618530277,584796.6666666666,30.0,2020-04-13
CVX,1453684894.4366455,76.31999969482422,20178873.33333333,30.0,2020-04-13
CW,38173616.300582886,93.07000350952148,421530.0,30.0,2020-04-13
CWCO,1243487.009143829,15.200000286102297,88720.0,30.0,2020-04-13
CWEN,18379662.48989105,19.26000022888184,1079636.6666666667,30.0,2020-04-13
CWH,13836949.0909338,6.434999942779541,2066966.6666666667,30.0,2020-04-13
CWK,12503961.86580658,11.869999885559082,1107840.0,30.0,2020-04-13
CWST,22777674.241638184,43.38999938964844,547946.6666666666,30.0,2020-04-13
CWT,17890559.660720825,50.42499923706055,435680.0,30.0,2020-04-13
CXT,29411573.929933548,17.30288314819336,1635742.3333333333,30.0,2020-04-13
CXW,17983098.26402664,11.15999984741211,1628306.6666666667,30.0,2020-04-13
CYRX,7773572.1826553345,16.219999313354492,494396.6666666667,30.0,2020-04-13
CYTK,9496715.730333328,11.994999885559082,883250.0,30.0,2020-04-13
CZR,151992454.13718224,15.30999994277954,8620223.333333334,30.0,2020-04-13
D,406128830.1818848,75.45999908447266,5473313.333333333,30.0,2020-04-13
DAL,1200479653.6434174,29.10999965667725,46587296.66666666,30.0,2020-04-13
DAN,21837679.85811233,8.085000038146973,2727906.6666666665,30.0,2020-04-13
DAR,31380112.81070709,18.9350004196167,1682840.0,30.0,2020-04-13
DB,66775842.9677248,6.510000228881836,10018900.0,30.0,2020-04-13
DBI,16166307.962226868,5.909999847412109,2556006.6666666665,30.0,2020-04-13
DBRG,15503199.917972088,7.880000114440918,1829826.6666666667,30.0,2020-04-13
DBX,87969196.7250824,18.059999465942383,5658530.0,30.0,2020-04-13
DCI,26027519.59991455,39.30000114440918,777863.3333333334,30.0,2020-04-13
DCO,3603968.0236816406,24.309999465942383,144756.66666666666,30.0,2020-04-13
DCOM,1787927.4748802185,20.77999973297119,86560.0,30.0,2020-04-13
DD,313743496.32130814,14.757322311401367,21901091.633333333,30.0,2020-04-13
DDD,20198600.179719925,7.175000190734863,2882260.0,30.0,2020-04-13
DDOG,138637544.63996887,35.06999969482422,4339280.0,30.0,2020-04-13
DDS,20523091.471099854,40.60000038146973,565240.0,30.0,2020-04-13
DE,332961191.5798187,139.23500061035156,2539280.0,30.0,2020-04-13
DEA,24842219.667053223,61.25,448769.3333333333,30.0,2020-04-13
DECK,82388391.70417786,22.69666576385498,3610360.0,30.0,2020-04-13
DEI,45834236.335372925,30.265000343322757,1571830.0,30.0,2020-04-13
DELL,139950429.97310638,19.66548442840576,7762492.3,30.0,2020-04-13
DEO,112301772.9347229,126.79500198364258,999176.6666666666,30.0,2020-04-13
DFIN,2131324.51274395,5.370000123977661,346446.6666666667,30.0,2020-04-13
DG,510259120.2964783,155.4749984741211,3554330.0,30.0,2020-04-13
DGII,2694090.542268753,9.570000171661375,289020.0,30.0,2020-04-13
DGX,203236682.24945068,86.29999923706055,2516403.333333333,30.0,2020-04-13
DHI,265888130.8555603,36.954999923706055,7061876.666666667,30.0,2020-04-13
DHIL,2597743.482208252,91.46000289916992,26740.0,30.0,2020-04-13
DHR,669151907.0161743,122.89006805419922,5291902.9,30.0,2020-04-13
DHT,35833225.88176727,6.129999876022339,6240280.0,30.0,2020-04-13
DIN,38228035.23197174,32.625,1400496.6666666667,30.0,2020-04-13
DINO,94266695.0515747,23.910000801086422,3920800.0,30.0,2020-04-13
DIOD,15595630.110931396,39.704999923706055,410453.3333333333,30.0,2020-04-13
DIS,2613146235.508728,100.2650032043457,26033496.666666668,30.0,2020-04-13
DK,40541316.42341614,14.804999828338625,3614656.6666666665,30.0,2020-04-13
DKNG,28371761.636209488,12.789999961853027,2252026.6666666665,30.0,2020-04-13
DKS,66776361.17916107,22.164999961853027,3144763.333333333,30.0,2020-04-13
DLB,29309556.96735382,55.05500030517578,538543.3333333334,30.0,2020-04-13
DLR,506526027.2857666,134.46499633789062,5415843.333333333,30.0,2020-04-13
DLTR,305140593.6489105,76.40999984741211,4157446.6666666665,30.0,2020-04-13
DLX,14465401.540374756,25.920000076293945,562976.6666666666,30.0,2020-04-13
DMRC,2189608.53433609,13.045000076293944,168430.0,30.0,2020-04-13
DNLI,10418479.76732254,17.90499973297119,619183.3333333334,30.0,2020-04-13
DNOW,9422743.81556511,5.700000047683716,1685736.6666666667,30.0,2020-04-13
DNTH,1256406.0083389282,113.52000045776369,14036.8,30.0,2020-04-13
DOC,157318134.43527222,24.335000038146973,6057393.333333333,30.0,2020-04-13
DOCU,306135531.36405945,83.84000015258789,4004360.0,30.0,2020-04-13
DOMH,1347284.112932682,10.625,484665.26666666666,30.0,2020-04-13
DOMO,7870435.833024979,10.509999752044678,772813.3333333334,30.0,2020-04-13
DOO,2969345.510292053,18.34500026702881,173190.0,30.0,2020-04-13
DORM,14612401.245117188,56.94000053405762,277256.6666666667,30.0,2020-04-13
DOV,120107996.95739746,85.12000274658203,1550763.3333333333,30.0,2020-04-13
DOW,315139948.4978676,28.94499969482422,11076593.333333334,30.0,2020-04-13
DOX,73043429.79125977,55.829999923706055,1293620.0,30.0,2020-04-13
DOYU,9863918.903465273,72.95000076293945,140780.0,30.0,2020-04-13
DPZ,298009667.88482666,333.864990234375,1000563.3333333334,30.0,2020-04-13
DRI,261393704.15382385,58.704999923706055,5125023.333333333,30.0,2020-04-13
DSGR,1043362.9867553712,15.125,67826.66666666667,30.0,2020-04-13
DSGX,7619835.820770264,34.084999084472656,217116.66666666663,30.0,2020-04-13
DT,52897694.71588135,24.21999931335449,2458330.0,30.0,2020-04-13
DTE,212826864.1377449,82.50638580322266,2683692.466666667,30.0,2020-04-13
DTIL,2531385.6737976074,179.8499984741211,15236.833333333334,30.0,2020-04-13
DUK,487477764.535141,81.22000122070312,5708330.0,30.0,2020-04-13
DUKB,1680026.9805908203,25.73499965667725,73120.0,30.0,2020-04-13
DVA,140875380.4321289,74.27999877929688,2029926.6666666667,30.0,2020-04-13
DVN,117067683.46853256,8.079999923706055,15295960.0,30.0,2020-04-13
DX,8850818.958377838,12.009999752044678,746603.3333333334,30.0,2020-04-13
DXC,94329110.22939682,14.46999979019165,6974143.333333333,30.0,2020-04-13
DXCM,325032023.9227295,64.84500122070312,5761866.666666667,30.0,2020-04-13
DXPE,2367907.49502182,12.829999923706056,171666.66666666666,30.0,2020-04-13
DY,24190957.048034668,23.98500061035156,1107760.0,30.0,2020-04-13
E,11588488.70010376,19.199999809265137,683506.6666666666,30.0,2020-04-13
EA,469217795.6176758,100.54999923706056,4926850.0,30.0,2020-04-13
EAF,17028252.69744873,78.0999984741211,243422.0,30.0,2020-04-13
EAT,48701365.8367157,14.175000190734863,3315143.333333333,30.0,2020-04-13
EB,16988401.62463188,7.730000019073486,2100970.0,30.0,2020-04-13
EBAY,474595918.751812,31.930001258850098,15683603.333333334,30.0,2020-04-13
EBF,3244037.895488739,17.78499984741211,188473.3333333333,30.0,2020-04-13
EBS,27611282.39307404,57.35000038146973,586463.3333333334,30.0,2020-04-13
ECC,4114756.158924103,7.700000047683716,589436.6666666666,30.0,2020-04-13
ECL,379503688.7893677,163.375,2221233.333333333,30.0,2020-04-13
ECPG,21729561.839675903,27.71500015258789,839863.3333333334,30.0,2020-04-13
ECVT,1956324.4779586792,10.755000114440918,190920.0,30.0,2020-04-13
ED,284262977.9788971,82.42000198364258,3728580.0,30.0,2020-04-13
EDIT,22806110.601568226,20.440000534057617,1155066.6666666667,30.0,2020-04-13
EDU,232016722.8881836,116.29999923706056,2055656.6666666667,30.0,2020-04-13
EEFT,90356697.39875792,86.125,1103430.0,30.0,2020-04-13
EFC,9594231.489396095,7.055000066757202,1866366.6666666667,30.0,2020-04-13
EFSC,4070736.9665145874,27.949999809265137,140093.33333333334,30.0,2020-04-13
EFX,160362616.94488525,122.38999938964844,1326260.0,30.0,2020-04-13
EG,97008532.913208,196.56500244140625,494676.6666666667,30.0,2020-04-13
EGAN,1241432.9818725586,7.075000047683716,202550.0,30.0,2020-04-13
EGBN,8870518.377399445,30.184999465942383,286570.0,30.0,2020-04-13
EGP,41099116.53137207,104.0150032043457,439330.0,30.0,2020-04-13
EHC,66670072.444021225,50.26650619506836,1433528.9666666666,30.0,2020-04-13
EHTH,88763234.42382812,126.18999862670898,1137513.3333333333,30.0,2020-04-13
EIG,10548101.546096802,36.19499969482422,289460.0,30.0,2020-04-13
EIX,187643163.00182343,54.40999984741211,3527826.6666666665,30.0,2020-04-13
EL,474194956.08673096,162.69499969482422,2726586.6666666665,30.0,2020-04-13
ELAN,113734528.1326294,22.184999465942383,5740333.333333333,30.0,2020-04-13
ELF,11741025.735473633,10.31500005722046,1103870.0,30.0,2020-04-13
ELME,17609708.228874207,23.825000762939453,752946.6666666666,30.0,2020-04-13
ELS,90480393.67218018,57.55999946594238,1678810.0,30.0,2020-04-13
ELV,669255579.96521,233.125,2930586.6666666665,30.0,2020-04-13
EMBJ,19921051.993513107,7.629999876022339,2462336.6666666665,30.0,2020-04-13
EME,36527882.97042847,59.52999877929688,631830.0,30.0,2020-04-13
EMN,91671392.93460846,47.045000076293945,1926323.3333333333,30.0,2020-04-13
EMR,304404353.33213806,48.26499938964844,6756606.666666667,30.0,2020-04-13
ENB,236307611.97681427,28.450000762939453,8029296.666666667,30.0,2020-04-13
ENOV,43911829.24219704,34.9827880859375,1357030.0,30.0,2020-04-13
ENPH,228539631.40010837,34.19499969482422,6367080.0,30.0,2020-04-13
ENR,39557826.557445526,34.75,1088183.3333333333,30.0,2020-04-13
ENS,18184795.15609741,49.23999977111816,412763.3333333333,30.0,2020-04-13
ENSG,18424785.35194397,35.665000915527344,573196.6666666666,30.0,2020-04-13
ENTA,13860686.231994629,50.73999977111816,276620.0,30.0,2020-04-13
ENTG,53067913.001060486,47.43000030517578,1193236.6666666667,30.0,2020-04-13
ENVA,6872812.6032829285,14.474999904632568,523196.6666666667,30.0,2020-04-13
EOG,364505365.8462525,39.14500045776367,9834193.333333334,30.0,2020-04-13
EPAC,9292525.359153748,17.164999961853027,596123.3333333334,30.0,2020-04-13
EPAM,88657878.99932861,185.2249984741211,508236.6666666667,30.0,2020-04-13
EPC,26687415.976715088,27.640000343322757,988546.6666666666,30.0,2020-04-13
EPD,216838118.31479076,14.730000019073486,17051596.666666668,30.0,2020-04-13
EPR,67379732.12184906,24.289999961853027,2615570.0,30.0,2020-04-13
EPRT,26727302.362561222,13.30500030517578,2051820.0,30.0,2020-04-13
EQBK,1204144.024181366,17.380000114440918,70240.0,30.0,2020-04-13
EQH,83921002.82244682,15.070000171661375,5720300.0,30.0,2020-04-13
EQIX,462162683.61206055,609.4750061035156,816516.6666666666,30.0,2020-04-13
EQNR,62100199.45354462,11.94000005722046,6281706.666666667,30.0,2020-04-13
EQT,92955580.58681488,7.275000095367432,12696806.666666666,30.0,2020-04-13
EQX,7986272.082138061,7.065000057220459,1446593.3333333333,30.0,2020-04-13
ERIE,21070746.769714355,155.21499633789062,161473.33333333334,30.0,2020-04-13
ERII,2512632.499933243,7.355000019073486,353523.3333333333,30.0,2020-04-13
ES,223091158.877182,82.98500061035156,3014813.333333333,30.0,2020-04-13
ESE,12353892.60406494,75.85000228881836,161393.33333333334,30.0,2020-04-13
ESI,20980650.0,8.170000076293945,2888196.6666666665,30.0,2020-04-13
ESLT,5050574.181365967,122.19499969482422,38046.66666666666,30.0,2020-04-13
ESNT,44316963.11721802,29.44499969482422,1611153.3333333333,30.0,2020-04-13
ESPR,31725212.271118164,35.65500068664551,938650.0,30.0,2020-04-13
ESRT,18083101.90410614,8.929999828338623,2136246.6666666665,30.0,2020-04-13
ESS,161532308.0871582,227.05500030517575,703466.6666666666,30.0,2020-04-13
ESTA,1852163.989186287,13.75,175803.33333333334,30.0,2020-04-13
ESTC,104675121.12121582,53.77499961853027,1823440.0,30.0,2020-04-13
ETD,4021899.59897995,11.0,378553.3333333333,30.0,2020-04-13
ETN,365679734.5989227,77.54500198364258,4389686.666666667,30.0,2020-04-13
ETR,197578244.16160583,48.807498931884766,4431680.0,30.0,2020-04-13
ETSY,214690296.3327408,43.079999923706055,4704283.333333333,30.0,2020-04-13
EVER,14090196.22001648,29.335000038146973,489026.6666666667,30.0,2020-04-13
EVH,6878855.978775024,5.505000114440918,1282886.6666666667,30.0,2020-04-13
EVR,34841374.81803894,47.23999977111816,750026.6666666666,30.0,2020-04-13
EVRG,135762212.11910248,57.795000076293945,2666600.0,30.0,2020-04-13
EVTC,12655859.90524292,22.94500064849853,563963.3333333334,30.0,2020-04-13
EW,384907138.2001877,64.29833602905273,6362790.0,30.0,2020-04-13
EWBC,68759779.17528152,29.73500061035156,2652770.0,30.0,2020-04-13
EXAS,160193698.6011505,58.21500015258789,2947203.333333333,30.0,2020-04-13
EXC,315703233.78725815,25.920114517211918,12498428.133333333,30.0,2020-04-13
EXEL,62198701.07870102,17.255000114440918,3877856.6666666665,30.0,2020-04-13
EXLS,16703932.371139526,10.497999668121338,1673233.3333333333,30.0,2020-04-13
EXP,29788193.446731567,55.39500045776367,523356.6666666667,30.0,2020-04-13
EXPD,137507439.69573975,67.03499984741211,2287066.6666666665,30.0,2020-04-13
EXPE,337120325.7259369,59.7549991607666,5526530.0,30.0,2020-04-13
EXPO,27642487.322235107,70.63999938964844,419756.6666666667,30.0,2020-04-13
EXR,163887400.62561035,96.36499786376952,1752263.3333333333,30.0,2020-04-13
EYE,22242708.636665344,21.59500026702881,1058070.0,30.0,2020-04-13
F,563064143.7833309,5.0950000286102295,117598053.33333331,30.0,2020-04-13
FAF,77357153.40442657,44.400001525878906,1752773.3333333333,30.0,2020-04-13
FANG,164846335.07003784,26.539999961853027,6681623.333333333,30.0,2020-04-13
FAST,234231850.440979,16.112500190734863,14985106.666666666,30.0,2020-04-13
FATE,32517833.855819702,23.59500026702881,1503463.3333333333,30.0,2020-04-13
FBIN,83213983.99398422,37.64957237243652,2188758.0,30.0,2020-04-13
FBK,3555122.0949172974,19.975000381469727,177200.0,30.0,2020-04-13
FBNC,3434450.4546165466,22.98499965667725,149430.0,30.0,2020-04-13
FBP,13070820.027637482,5.31000018119812,2680686.6666666665,30.0,2020-04-13
FC,2866696.4471817017,17.875,156606.66666666666,30.0,2020-04-13
FCBC,1476280.0126075745,22.77999973297119,77693.33333333333,30.0,2020-04-13
FCEL,16119072.47278595,44.85000038146973,407244.7,30.0,2020-04-13
